Unnamed: 0,name,language,pull_requests,size,contributors,age,contributor_xp1,contributor_xp2,contributor_xp3,pr_points1,pr_points2,pr_points3
0,oclif/oclif,TypeScript,166,5071,50,1427,2.022,2.083,2.305,4.181,4.102,4.057
0,Turfjs/turf,TypeScript,745,49600,139,3775,3.02,2.911,2.929,15.189,13.106,8.821
0,yiminghe/async-validator,TypeScript,61,1128,43,2716,4.685,4.358,3.253,2.302,1.999,2.109
0,YunaiV/ruoyi-vue-pro,Java,31,167371,199,1161,1.833,1.816,1.705,2.023,1.861,2.085
0,vnpy/vnpy,Python,157,254208,120,3309,2.816,2.769,2.75,6.081,5.334,6.307
0,nodegui/nodegui,C++,455,94882,68,1754,3.899,3.714,3.996,10.948,8.782,10.572
0,airbnb/ts-migrate,TypeScript,96,1288,26,1415,2.011,1.971,1.682,3.139,2.878,2.91
0,coleifer/peewee,Python,181,14780,122,4903,4.622,4.266,3.599,5.92,4.383,5.815
0,hugapi/hug,Python,16,94328,96,1665,1.908,1.828,1.921,2.597,2.202,2.258
0,kivy/kivy,Python,2816,76010,335,4898,5.905,5.725,5.439,15.877,11.705,16.62
0,infinitered/ignite,TypeScript,828,59714,193,2968,7.899,7.382,5.249,8.83,7.791,9.777
0,nhn/tui.editor,TypeScript,561,82486,28,2761,4.804,4.515,3.447,11.132,10.826,9.185
0,schenkd/nginx-ui,Python,7,1953,3,1059,1.238,1.215,1.169,1.642,1.477,1.48
0,tidwall/buntdb,Go,14,382,13,1982,1.567,1.512,1.397,2.729,2.494,3.402
0,unlayer/react-email-editor,TypeScript,23,2510,10,2158,1.921,1.935,1.818,1.827,1.596,1.666
0,OmkarPathak/pygorithm,Python,57,4579,25,1163,2.567,2.452,2.053,3.715,3.897,3.686
0,mailru/easyjson,Go,141,449,71,2874,4.877,4.823,4.792,7.624,4.9,9.104
0,fogleman/gg,Go,17,1251,14,1808,2.634,2.481,1.843,2.185,2.049,2.295
0,react95-io/React95,TypeScript,98,67707,21,1525,2.94,2.789,2.238,2.642,2.707,2.936
0,microsoft/SandDance,TypeScript,295,64898,20,1550,1.989,1.899,1.694,12.108,9.644,11.621
0,pmndrs/use-gesture,TypeScript,60,186993,60,980,2.465,2.352,2.209,2.811,2.681,2.885
0,utterance/utterances,TypeScript,224,4517,150,1755,5.309,4.893,4.221,10.194,8.426,6.409
0,anishathalye/dotbot,Python,30,326,32,3460,2.928,2.756,2.182,1.355,1.334,1.427
0,aladdinpersson/Machine-Learning-Collection,Python,11,123603,3,363,1.21,1.19,1.098,2.257,2.486,2.284
0,markmap/markmap,TypeScript,8,1239,9,1448,1.187,1.17,1.194,1.709,1.677,1.793
0,octokit/octokit.js,TypeScript,842,15663,43,3962,3.627,3.434,2.666,9.667,8.553,11.189
0,py-why/dowhy,Python,266,612698,77,1513,2.024,2.096,2.235,14.381,10.491,14.098
0,Squirrel/Squirrel.Windows,C++,256,84664,115,3029,5.856,5.397,3.792,8.691,6.98,5.639
0,deepstreamIO/deepstream.io,TypeScript,239,11032,29,3270,2.615,2.537,2.735,8.007,6.908,8.126
0,curlconverter/curlconverter,TypeScript,255,2591,35,3386,3.253,3.164,2.902,13.964,15.333,14.374
0,marp-team/marp,TypeScript,43,5713,12,1041,2.454,2.326,2.101,3.359,3.297,3.593
0,akveo/eva-icons,TypeScript,35,53019,9,679,2.274,2.189,2.038,3.13,3.378,2.771
0,immutable-js/immutable-js,TypeScript,373,60951,207,2542,2.453,2.328,2.438,6.866,5.195,5.82
0,jantic/DeOldify,Python,77,71379,37,1627,2.184,2.085,2.013,1.512,1.484,1.593
0,gorhom/react-native-bottom-sheet,TypeScript,120,30079,40,1297,4.267,3.948,3.091,5.838,6.009,5.828
0,graphql-editor/graphql-editor,TypeScript,23,32200,18,1705,1.458,1.427,1.353,1.743,1.704,1.769
0,facebook/prophet,Python,197,66669,155,1782,3.257,3.088,2.398,3.752,3.214,3.223
0,MichalLytek/type-graphql,TypeScript,178,275685,80,2252,3.046,2.852,2.049,2.614,2.576,2.574
0,SoftwareBrothers/adminjs,TypeScript,273,51011,69,1951,3.325,3.162,2.965,6.391,6.065,7.184
0,microsoft/unilm,Python,127,60294,55,1700,3.186,3.197,3.33,4.843,4.186,4.737
0,yenchenlin/DeepLearningFlappyBird,Python,6,67878,6,350,1.606,1.551,1.307,1.558,1.693,1.57
0,yezihaohao/react-admin,TypeScript,7,4489,4,870,1.619,1.599,1.473,1.487,1.498,1.503
0,aquasecurity/tfsec,Go,934,119049,110,1779,7.256,6.724,5.339,9.713,7.752,7.047
0,redis/node-redis,TypeScript,478,108666,214,4885,8.898,8.289,5.426,4.187,3.898,3.76
0,sammchardy/python-binance,Python,141,1619,144,2229,4.235,3.937,3.807,6.151,5.982,6.722
0,vuejs/vetur,TypeScript,955,13255,139,2302,3.495,3.358,2.776,13.392,10.687,14.813
0,dilame/instagram-private-api,TypeScript,221,7555,90,2828,6.914,6.455,5.49,2.781,2.638,2.592
0,pedrommcarrasco/Brooklyn,Swift,23,603298,13,1464,1.538,1.498,1.559,2.657,2.58,2.283
0,oarriaga/face_classification,Python,6,124216,6,831,1.377,1.345,1.2,1.385,1.466,1.312
0,FormidableLabs/spectacle,TypeScript,297,143627,150,1794,3.674,3.652,4.114,5.707,5.603,6.733
0,zeromq/zeromq.js,TypeScript,183,3718,75,2846,4.325,4.37,3.909,5.208,4.537,4.082
0,dshearer/jobber,Go,86,7188,9,2534,1.669,1.605,1.355,2.914,2.474,2.908
0,statoscope/statoscope,TypeScript,63,12883,17,2518,2.689,2.531,2.153,3.196,3.071,3.565
0,uiwjs/react-codemirror,TypeScript,199,32806,41,2075,1.347,1.336,1.345,3.51,2.727,4.123
0,quandl/quandl-python,Python,61,284,25,3181,4.583,4.33,3.634,3.208,2.925,2.94
0,cvat-ai/cvat,TypeScript,60,251901,224,2103,5.675,5.642,6.103,5.714,4.833,6.475
0,captbaritone/webamp,TypeScript,473,127802,42,3430,1.408,1.378,1.426,3.119,2.723,3.51
0,turbulenz/turbulenz_engine,TypeScript,7,35786,12,391,2.504,2.442,2.287,1.747,1.401,2.102
0,react-native-webrtc/react-native-webrtc,Java,303,432099,112,3111,7.13,6.626,4.466,8.46,7.409,9.164
0,ngx-translate/core,TypeScript,124,4443,95,2023,4.379,4.056,3.624,3.639,3.409,3.176
0,jesseduffield/horcrux,Go,10,144,8,1354,1.937,1.845,1.454,1.51,1.657,1.612
0,swup/swup,TypeScript,143,114608,16,2359,1.521,1.52,1.6,3.71,3.028,4.278
0,nginx-proxy/docker-gen,Go,89,5257,62,2586,5.483,5.228,4.282,5.86,5.291,5.722
0,namisan/mt-dnn,Python,61,2061,17,1489,2.538,2.412,1.991,4.183,3.27,3.559
0,JelteF/PyLaTeX,Python,66,6051,51,3468,3.727,3.47,3.593,4.392,4.282,4.587
0,ethereum/py-evm,Python,1073,16805,88,2444,2.23,2.415,2.72,14.703,13.459,18.295
0,muety/wakapi,Go,110,7762,40,1775,3.206,3.004,2.28,8.3,7.673,8.119
0,cucumber/godog,Go,106,10338,58,2105,6.178,5.798,4.652,5.111,4.301,5.426
0,cyrus-and/gdb-dashboard,Python,23,357,21,3065,2.371,2.237,1.756,5.417,4.013,6.446
0,graphql/graphql-playground,TypeScript,256,7888,97,1544,2.282,2.226,2.23,6.876,5.469,7.574
0,electron/forge,TypeScript,1145,69614,81,2197,5.208,4.901,3.667,15.339,13.707,14.687
0,Hopding/pdf-lib,TypeScript,145,135765,32,1524,3.517,3.278,2.824,4.829,3.569,5.273
0,react-native-webview/react-native-webview,TypeScript,497,8639,267,2027,10.812,9.966,6.374,9.278,7.002,8.413
0,Eugeny/tabby,TypeScript,1441,92343,120,2657,1.537,1.532,1.542,11.073,10.513,9.955
0,infinitered/reactotron,TypeScript,548,56469,120,2910,1.824,1.801,1.898,5.232,5.372,6.229
0,daybrush/moveable,TypeScript,54,80957,36,1604,1.907,1.818,1.809,3.941,3.314,4.584
0,juice-shop/juice-shop,TypeScript,119,238679,102,3450,3.055,2.864,3.152,7.055,6.311,7.74
0,amueller/word_cloud,Python,134,119777,64,3825,4.153,3.924,2.821,6.266,4.973,5.598
0,thumbor/thumbor,Python,511,52988,162,4737,1.714,1.778,1.871,4.144,2.765,4.65
0,ageitgey/face_recognition,Python,94,103959,49,1923,2.203,2.118,2.051,7.622,7.633,8.024
0,react-page/react-page,TypeScript,259,232648,57,2888,4.248,3.958,2.776,6.318,5.314,7.205
0,satori/go.uuid,Go,20,111,14,1958,3.015,2.824,2.368,4.031,4.035,4.422
0,moranzcw/Computer-Networking-A-Top-Down-Approach-NOTES,Python,15,143301,8,1791,1.779,1.735,1.568,2.36,2.311,2.03
0,ThreeDotsLabs/wild-workouts-go-ddd-example,Go,15,830,8,1159,1.792,1.793,1.864,2.588,2.329,2.571
0,ReactiveX/RxGo,Go,76,1646,36,2105,1.396,1.412,1.488,2.445,2.174,2.867
0,davidjerleke/embla-carousel,TypeScript,128,135270,34,1842,4.539,4.198,3.329,5.631,5.281,5.74
0,petyosi/react-virtuoso,TypeScript,146,62008,60,1791,4.469,4.145,3.007,8.074,6.071,8.575
0,retorquere/zotero-better-bibtex,TypeScript,381,374391,41,3835,4.638,4.279,3.502,3.565,3.161,2.381
0,actions/checkout,TypeScript,61,4182,44,359,2.71,2.625,2.321,4.097,3.618,3.966
0,pocketbase/pocketbase,Go,42,60921,38,632,4.382,4.048,2.914,4.599,4.928,4.814
0,novuhq/novu,TypeScript,110,206812,359,180,4.039,4.067,4.206,2.891,2.814,2.64
0,bubkoo/html-to-image,TypeScript,70,66734,40,1886,4.591,4.304,3.393,6.719,6.504,8.536
0,sst/sst,TypeScript,1704,96783,291,1330,5.489,5.198,5.265,6.791,6.326,7.785
0,ixartz/Next-js-Boilerplate,TypeScript,24,9348,25,850,4.09,3.796,3.145,2.694,2.197,2.669
0,zhongsp/TypeScript,TypeScript,172,10088,51,2038,4.537,4.197,2.822,4.204,4.188,3.8
0,open-cli-tools/concurrently,TypeScript,79,2506,66,2657,2.967,2.873,2.344,5.544,4.817,4.896
0,vercel/serve,TypeScript,249,1516,90,1867,7.017,6.457,4.874,4.255,3.366,4.33
0,jacobgil/pytorch-grad-cam,Python,47,112871,31,2392,3.088,2.891,2.131,5.223,4.579,5.656
0,nicklockwood/SwiftFormat,Swift,125,427784,119,2520,4.46,4.132,3.205,5.985,5.296,6.502
0,exelban/stats,Swift,338,55753,128,1760,6.013,5.529,3.617,4.44,3.863,2.994
0,HumanSignal/labelImg,Python,147,242833,93,2562,1.884,1.838,1.792,4.931,3.922,5.683
0,johannesjo/super-productivity,TypeScript,595,53365,164,2631,7.149,6.55,4.825,12.46,13.915,12.04
0,rsuite/rsuite,TypeScript,665,155131,105,1883,3.865,3.647,4.079,5.103,4.946,4.876
0,facebookresearch/hydra,Python,731,273778,112,799,2.261,2.184,2.0,15.272,12.769,14.825
0,GeekyAnts/NativeBase,TypeScript,504,71496,222,2667,9.019,8.771,6.853,3.374,3.138,3.672
0,electron/fiddle,TypeScript,582,17436,71,1314,4.743,4.48,3.952,14.829,12.927,13.738
0,antfu/vitesse,TypeScript,63,3117,106,342,3.192,2.996,2.258,4.387,3.963,3.961
0,wojtekmaj/react-pdf,TypeScript,98,25769,54,1837,4.536,4.195,2.71,4.235,3.161,5.33
0,serialport/node-serialport,TypeScript,705,8022,162,4738,4.316,4.098,4.258,11.683,10.119,13.712
0,DylanVann/react-native-fast-image,TypeScript,114,61812,62,1563,4.428,4.11,3.632,4.778,4.129,3.45
0,RxSwiftCommunity/RxAlamofire,Swift,44,3120,38,1915,3.455,3.584,3.713,3.892,3.712,3.751
0,danrevah/ngx-pipes,TypeScript,49,4520,23,2204,3.932,3.651,2.825,4.008,3.867,3.574
0,dghubble/go-twitter,Go,61,174,43,2682,4.808,4.449,3.282,8.394,7.385,9.948
0,DenisCarriere/geocoder,Python,116,2192,56,1733,4.713,4.395,3.591,8.178,7.459,8.68
0,esjeon/krohnkite,TypeScript,10,1011,10,1267,2.425,2.285,1.891,2.736,2.852,2.158
0,jordaneremieff/mangum,Python,50,3800,28,503,2.142,2.04,1.641,7.882,7.237,9.225
0,openai/multi-agent-emergence-environments,Python,6,71607,3,456,1.669,1.704,1.81,1.593,1.652,1.676
0,ml4a/ml4a,Python,19,250707,17,2220,2.64,2.496,2.133,1.214,1.235,1.193
0,madisonmay/CommonRegex,Python,15,114,13,2108,2.508,2.426,2.515,3.481,3.381,3.788
